" ",transaction_id,product_id,category,unit_price,quantity,total,timestamp
1197,5f493279-9843-4e1b-9d35-587feb6ded55,076bd6c6-43ed-4172-90d5-8f86cdd001e0,vegetables,1.97,3,5.91,2019-12-17 22:27:29
1198,c8ac705f-3858-437b-a266-8c4f4b4c5c4a,e5e23d91-4c46-4c27-9b75-9da4c1fe5df0,vegetables,1.59,2,3.18,2023-04-12 23:06:44
1199,9fecdacc-8342-47d3-b62a-0304d3525917,8dd891a5-7f02-4f9e-9758-7a3ec134f7ac,vegetables,4.21,2,8.42,2018-12-27 20:14:34
1200,870a1189-ba95-4c72-b365-ec4d255eb4a7,c25bf7ae-527a-49fc-a6a6-43f5f8d803e1,vegetables,2.97,4,11.88,2011-06-13 18:54:58
1201,c1def0a9-a79c-4d83-8241-f9dc5f07476a,a025b75f-580f-4b4a-ae20-b457808aa2b4,vegetables,3.57,2,7.14,2014-07-05 07:34:46
1202,353b605c-b79b-4970-b929-ed35d2669d4b,3dc232ba-2a71-4af3-b31e-e65eeebc83f4,vegetables,3.46,2,6.92,2012-01-08 17:28:33
1203,6df704b7-1a98-4677-ba93-ce28f4db6854,b965287a-2930-4fc9-97f8-c375d8c3ba4a,vegetables,1.29,1,1.29,2021-12-31 09:59:54
1204,47509ffc-6b0f-4ac1-bf3c-b9153313d6b3,ebea3ee5-309b-4e92-b838-3132dfba68d8,vegetables,4.28,4,17.12,2017-09-25 10:45:09
1205,137b6f30-c68b-4dac-ad95-2d59a4529a58,bfed49fb-c87b-413a-913d-660b131105f1,vegetables,3.23,2,6.46,2011-07-24 21:53:19
1206,b5bbf636-2baf-4293-9942-d49067497e3b,1b227626-e239-44bc-8808-4e46a9c7b023,vegetables,3.82,2,7.64,2013-01-25 08:26:13
1207,2d19614b-8341-4e0f-8379-0bcacf3591c5,57988ae8-7160-4ce1-a425-f7d3cbe5ca10,vegetables,4.94,1,4.94,2014-03-26 16:19:11
1208,65fc1f5d-85bf-44b5-a1be-a0132dc6e231,e95e514f-4fef-4ce7-8fb8-0d5a9a938799,vegetables,3.2,4,12.8,2019-05-06 18:33:45
1209,691bf6e8-2bc4-49d4-bced-60e8c3681a6b,14cca45a-faab-47cc-aad5-e7722936ff7b,vegetables,3.04,2,6.08,2016-01-20 17:00:14
1210,7a1b347c-c321-46e3-b55f-a8c193652513,c21a8c25-85b5-40d5-9c48-3c55c44a4c58,vegetables,1.28,3,3.84,2020-07-24 15:19:56
1211,10617fb9-8253-4c5c-ba7a-c14e44ad4dbd,7095224c-a6ed-4b61-abcf-92a5f74adcbf,vegetables,2.13,5,10.649999999999999,2010-02-10 08:14:24
1212,7d15a7e4-9a59-4733-94fa-3905328a61ac,7227cc90-1fbd-47be-a291-9bca90f21e2a,vegetables,4.27,4,17.08,2015-06-06 15:38:02
1213,df91ec7b-cc7b-446d-b50c-780b1a06c76e,23481623-b2e9-400e-a5ee-98fea0d335d5,vegetables,1.66,4,6.64,2014-01-10 16:11:30
1214,9b73720d-052e-443e-8196-6750a73eadbd,143ddce8-dc01-4a92-b41e-d29adfde30c5,vegetables,4.25,1,4.25,2018-06-22 22:43:02
1215,a7a13cc6-4603-4714-bf09-3064c8b5b4a1,68b8806f-ee82-4a95-b290-ea3178dd9334,vegetables,3.38,2,6.76,2011-05-29 09:42:58
1216,35931330-72dd-45a8-86b2-4eeb651a2729,a1b4e71c-a384-4a53-903e-5d4ca31d3169,vegetables,1.41,1,1.41,2010-11-18 22:20:23
1217,448c0c8e-85ea-4cce-87e3-b5289ad093f4,98a99997-c1a9-4633-95af-065d907d8da4,vegetables,1.46,5,7.3,2015-02-16 13:46:23
1218,d427085b-ac57-481f-842a-a64daf2a129e,af41b5bb-79ae-424c-829c-dda160a661a8,vegetables,2.22,4,8.88,2013-08-12 18:28:19
1219,9ee82c9c-303f-46af-bddc-4971778ee0ac,e2988368-0af3-41bb-8a58-98cd80405909,vegetables,3.53,1,3.53,2023-02-18 13:37:04
1220,98d1ac49-64f1-4994-b337-6d7f90f76028,9cb7d872-2fc1-4c81-8d75-7a7b96d3d228,vegetables,2.09,5,10.45,2019-07-15 08:01:49
1221,0629450c-c297-42dd-8c35-a9ef24b3c27a,f015ec50-a706-4fc0-b415-c4148b4ac3a4,vegetables,4.24,3,12.72,2013-10-20 23:54:18
1222,bcd33713-f52a-4e52-9d3d-62b62680e85c,8b160275-4576-4300-a93f-1715d901f1a2,vegetables,1.27,3,3.81,2011-01-17 21:36:35
1223,7513f250-0d23-49d9-8dab-32f3e8c0f270,61ebdb85-4ee6-4053-a5d3-d0d63788d733,vegetables,4.65,3,13.950000000000001,2015-12-04 23:03:05
1224,2d7302b7-9e30-4465-a4e4-8512e7bd73b4,01b6d561-fe85-487c-8cf6-f31bef8da24d,vegetables,2.06,2,4.12,2011-12-14 03:41:03
1225,912ab441-c9a0-41d3-9e01-45dfec934497,433b4077-2c69-443b-b051-cfc7ecba5622,vegetables,2.88,4,11.52,2012-03-23 03:07:45
1226,7db04260-6167-48bb-a1ee-38edf51f517b,9de0e5c8-7ff6-4cb8-9c95-18f8ff2a7329,vegetables,4.74,2,9.48,2017-03-02 21:14:12
1227,8d15a4b4-eb84-4f48-a1cc-7dd33b6f8631,8ab3a170-e851-4957-b79a-217891574412,vegetables,1.23,4,4.92,2016-10-13 22:33:03
1228,f084d316-2efb-47aa-b61d-2f8a99fc8eb2,7f7f7d4c-5b11-47bb-9a70-729a17d5d191,vegetables,4.87,5,24.35,2020-05-11 08:55:14
1229,20da1193-8839-4021-8e0f-ec4bf38ce75d,7c8a007b-7d2a-41a7-a3fa-a1c99f77578a,vegetables,3.85,1,3.85,2015-02-04 08:58:19
1230,9a157bf6-b244-48a3-9682-7b808fdefb30,bcbafaff-af7e-48ee-8f23-349ec795078e,vegetables,2.09,5,10.45,2013-01-22 23:25:37
1231,40b2f113-67ad-4ec0-a7b8-2767cece705e,1e6766f5-45fe-4c18-87c6-14a23a54ae65,vegetables,2.14,2,4.28,2018-09-24 15:39:08
1232,521f2ac4-e9cb-4fb1-aa82-68e14c77bbd8,546d03a1-07d6-4e75-af6f-fb27475ae127,vegetables,1.49,2,2.98,2012-11-10 10:16:24
1233,0c498072-fc87-454d-9022-374af1c757b2,6febb666-8fd6-4ae3-b6c0-0128b4c3e04f,vegetables,3.11,5,15.549999999999999,2021-10-09 09:12:52
1234,38712375-c27f-4a23-a136-5c2c59ff74f0,8eb5a4a2-bcfa-4115-b8a6-8056b5fca55e,vegetables,4.27,5,21.349999999999998,2023-03-26 09:21:27
1235,7e068d78-5239-442d-b05f-231aa0657b3f,11b145c4-e992-4d75-8f34-f54b48aaa2f0,vegetables,4.51,1,4.51,2012-10-04 15:06:03
1236,37eee4df-7bd5-4a13-a81b-e4680afcde60,9984dea0-2a46-4969-bf4b-5bb0ec566904,vegetables,4.81,5,24.049999999999997,2014-06-14 12:18:45
1237,1ad2ddfc-8217-4756-9c20-4e311f9b4f49,99fabaf7-eefa-41ae-af95-424a67af829b,vegetables,3.69,1,3.69,2021-07-28 05:31:31
1238,f4660850-5285-4084-b1e9-86ce4666c0c4,bda98f45-8c4f-4b27-8154-8bd77badcb0d,vegetables,1.09,3,3.2700000000000005,2010-09-13 23:42:13
1239,7281d64c-06fd-43ce-b94e-6f9257b17d52,909a50b1-7d82-48dc-b1bf-4c7229a64a37,vegetables,4.3,2,8.6,2018-09-11 09:08:28
1240,30e74901-656f-47b3-8949-f05e08a27145,61b45a49-b1c2-452c-9404-35896376a13a,vegetables,1.14,1,1.14,2015-11-16 10:56:34
1241,a352f212-ed15-4446-9fbc-493403d4701d,ddc5211c-5a89-4798-a514-7088d1d7ce99,vegetables,2.49,3,7.470000000000001,2018-01-10 21:56:57
1242,3709c022-25fb-437a-a393-4172cdefc6e8,1aa64296-0f1d-443d-ae1a-51c1778738b7,vegetables,4.86,2,9.72,2010-04-21 08:03:01
1243,dd64b2ef-ea4c-4b90-bf89-aeb3b7d74a63,5dcc3614-0007-41bc-95c6-1aaa61130993,vegetables,1.68,2,3.36,2011-10-23 21:53:37
1244,22c63704-0db7-4127-a8a6-cfd79a21b931,fc338833-3f52-49ce-96bb-7520fc4a4413,vegetables,2.79,5,13.95,2021-03-10 01:56:53
1245,fa04f314-ab0f-4c95-9895-eb04736db6ad,48dc3d1b-46da-4729-9855-9ce23eb1c5a5,vegetables,4.2,4,16.8,2021-06-09 00:51:25
1246,88acc49c-e158-4289-b1a1-da33294cc61a,f750b2fa-be11-4f0f-b054-6aed74fa2fea,vegetables,3.77,3,11.31,2013-04-16 06:19:40
1247,f8ea4c12-7b9a-4e0d-8fd2-96d43f0f5ab0,1017b52a-4074-43ac-af00-80a410cb6e8d,vegetables,3.68,4,14.72,2013-12-27 17:26:34
1248,4f77a8f1-2ec5-4ead-a502-566fc8009851,ec8e2ed3-0d21-4be6-9771-172a2ca014c1,vegetables,2.48,4,9.92,2021-03-22 17:09:39
1249,bd85322e-3a46-4f2d-969f-ecf6c2e615ff,8b4da18a-6938-422e-8441-242e697c7914,vegetables,3.96,3,11.879999999999999,2010-05-15 17:03:24
1250,5a484d9c-7893-4501-be9b-cf74bcc4313d,a0ac6d4a-0b25-4464-8a6d-5c0deb9b042a,vegetables,1.12,5,5.6000000000000005,2013-12-01 06:34:25
1251,7ed2f01d-bc57-4cdc-9eb8-3102f4c13752,4db1829f-229a-49eb-ab03-9dbbffa4f7b8,vegetables,2.9,5,14.5,2022-12-04 21:34:09
1252,d70dc4be-195f-4e54-9ecf-ddc103746e88,08bf67d0-77e7-4aa9-8e70-7f70717dbdf1,vegetables,4.79,3,14.370000000000001,2016-11-23 22:00:16
1253,2cffa9f1-6f8b-44f8-9e68-13dffeebc1fc,f8c44b16-be3d-4c7b-b198-e81b87dce812,vegetables,2.3,4,9.2,2011-06-29 04:28:32
1254,88f10426-a4f6-4b5c-8f56-cda55f50b27c,eda2a9da-f01f-476f-b3c2-58f066faf835,vegetables,2.65,1,2.65,2018-12-14 21:53:05
1255,c9be254b-3f0b-44f2-b179-778e388d255d,ee06dc0e-c58f-44e1-8510-4c3431bfcc4a,vegetables,4.68,1,4.68,2023-02-26 02:20:31
1256,ed9dc58d-eee5-44bd-924b-f411540e9fb0,0c8d3591-2e93-4fa7-8eb4-1c0e346c05d5,vegetables,3.88,1,3.88,2021-07-10 17:04:47
1257,8e027901-0c95-4d63-966d-6c5d9d951bd1,8c09d810-f542-4d32-8b7f-eb4894cc5ec8,vegetables,3.94,1,3.94,2019-08-06 03:33:03
1258,9f7c0e0e-ba64-4bb0-b836-7441dd88f595,11518fd8-1317-4a43-b2b5-59efc99e27ad,vegetables,4.73,1,4.73,2016-12-13 07:16:18
1259,b6a8240b-566a-4922-a5de-5a5e8016e6ef,374d9af4-4e4d-4993-a32e-65aab5e76463,vegetables,1.66,1,1.66,2019-06-22 01:25:46
1260,98ab2e42-70bc-4f68-8f7d-b4e0f251d6f3,6a5e5659-be59-4402-ae20-53cecb7aa292,vegetables,1.25,5,6.25,2018-10-29 08:47:00
1261,2212807b-ee08-4d2e-9cdb-53e53edb73b1,ed6e3e0a-5f11-4834-bffd-ddb470e2c4b7,vegetables,1.15,1,1.15,2014-10-28 05:01:39
1262,ac9c94c6-6448-4d6d-bf77-2cd5d90e2a1e,e5145064-fb34-4359-9e75-ead8b264ef7c,vegetables,2.29,5,11.45,2018-02-05 17:28:46
1263,218473d8-17a8-4a79-8c95-833a9724ff8b,7e0fc965-4995-4022-87f4-e726da89645d,vegetables,1.09,1,1.09,2014-12-04 11:48:42
1264,20899d5e-36e5-43a0-82b2-3f6807e5733a,f367e897-009d-4713-8193-a3321fda7084,vegetables,3.83,5,19.15,2021-11-09 22:17:47
1265,2c2bbe32-5f02-4768-84b4-0c1512f3e00d,8fe08ea8-013a-4095-a39f-991ceb603379,vegetables,3.16,2,6.32,2020-07-13 03:10:34
1266,6c162712-beb0-43fa-9e18-8daf4c1c7291,14af5ed4-edf4-452f-b0a2-ebf5110d3c5b,vegetables,4.34,3,13.02,2016-12-13 11:27:58
1267,6e4e38cc-3c41-43db-a783-5439a5b6b04a,db6ec0ae-7d31-482d-a8d0-5e784079baa7,vegetables,3.83,1,3.83,2019-06-19 20:35:30
1268,7d2c1c2d-f4ee-4452-9c70-5cf866b5868b,61514e75-619a-4c6b-b4f5-960c7836c2a1,vegetables,3.4,2,6.8,2014-08-29 20:58:52
1269,57998cac-4978-4542-9385-e10f5de77472,30b29f4b-fbd7-4524-b41e-8d4c0b58532d,vegetables,2.74,3,8.22,2014-12-10 02:44:59
1270,e488db27-ee0d-4fca-aaa6-4f28e9812242,c7702f4c-f9a3-4d56-b7c6-257db0c45385,vegetables,2.98,2,5.96,2022-03-19 14:30:40
1271,e1f348e2-b594-4356-b5b6-a2b8b33d56b8,a292663f-838a-49fa-a682-2ae2e7680a9b,vegetables,2.37,5,11.850000000000001,2013-02-02 16:49:40
1272,5494951f-6af9-43ea-a924-cb5f20c8a89b,13c4d957-83c6-4fb6-bf96-9893bdd54e59,vegetables,4.82,2,9.64,2014-08-31 15:32:26
1273,364bb2a8-ad65-425c-b27b-b54f8753d51f,da3c6f15-f3f6-48e9-8eac-42a8e3188bb2,vegetables,1.83,5,9.15,2012-08-20 15:00:04
1274,b8695067-2b95-4629-b41d-9d15b8d33e69,0b92d5d1-f3d0-4153-a456-a1816eb94086,vegetables,4.82,5,24.1,2023-12-29 02:57:27
1275,437ca00c-b101-45f1-aa4f-2b855eb4b4f7,3051a6a1-9b25-4d09-8437-8f2cc2f0d641,vegetables,2.03,4,8.12,2010-03-08 04:19:14
1276,fe0413e4-5ff7-4a71-93bc-6a23c7cb12c0,e8be5e3b-bcb2-4810-8033-387e9c93df27,vegetables,2.76,4,11.04,2010-09-20 16:17:00
1277,7dbb7f64-0b13-42d5-9e3b-1d95cd0fad7b,2e38e146-d9f1-4fd1-b5d0-3003b0b49529,vegetables,2.34,2,4.68,2013-05-13 15:20:33
1278,4d0520f3-b44f-4666-83d8-048410e201de,51ca4780-69f4-4b79-9e92-f1532aa18259,vegetables,2.92,5,14.6,2011-11-20 02:57:08
1279,35fe05db-045a-446d-a190-23285dda5c56,6af3eae1-33e3-4e4c-bd10-1b9c326816c9,vegetables,3.84,4,15.36,2023-03-09 09:06:19
1280,5dd8a62d-5fc2-41a5-8db3-3326e34cb7ef,0e494154-6b24-4604-890f-66a3b22797ce,vegetables,4.48,4,17.92,2017-01-12 17:29:32
1281,c327606a-d46e-4f9f-a247-4a725a68f836,d80fb0a1-544f-4750-9fc4-d2446141ab02,vegetables,4.73,1,4.73,2020-05-29 07:27:25
1282,231e4486-f86d-45fe-b809-601b92723f68,d628a762-418e-4a0d-9a6e-84e14c905f5a,vegetables,2.48,3,7.4399999999999995,2011-04-09 09:48:30
1283,07ebf773-1e9e-4e06-acfd-4a4a87f80288,19ba7aca-59e7-4a66-9bfc-9e4fc2023abd,vegetables,1.98,4,7.92,2014-07-26 23:14:11
1284,bbcb03ef-f020-4f04-a1cc-a163556fa603,0a56f417-1714-4733-8f57-9441bea6b347,vegetables,1.37,5,6.8500000000000005,2020-11-07 16:04:02
1285,e15641f6-2134-4967-ac01-6d9d8c17e5e4,5f0aa207-2e38-4734-bab0-b0a1f22d5ce4,vegetables,4.62,2,9.24,2015-11-29 16:54:41
1286,75c0ab4d-960d-44df-998c-e1967cfbb76d,81c83176-98b1-4ff1-ac3c-55719a22d5a8,vegetables,2.24,2,4.48,2023-06-06 19:33:58
1287,e2222911-98f5-44aa-ae8b-4da64b4aa7e8,306e6601-ad7c-4bf2-b68b-01bc21293d0c,vegetables,3.62,3,10.86,2012-07-11 02:39:38
1288,c0b5ea57-2016-4a24-a502-4e64c034079d,5c14cd0c-8a67-403c-ba62-207b5d643685,vegetables,3.23,4,12.92,2015-10-24 19:52:45
1289,755967fd-b1c6-49dd-8875-3e628cac3947,bb941868-8921-40f8-b5f7-866ca0fbd05f,vegetables,4.4,5,22.0,2017-12-25 02:30:04
1290,6ea23d0e-1f59-45d4-b8e7-c279da13acc3,19996c86-cbaa-4c99-8f7f-ef512c855b72,vegetables,4.6,2,9.2,2018-08-29 19:29:52
1291,4f2c24ef-f94d-45cd-887e-457bce6751b3,3b628bf3-a7c7-4e9e-b767-038a00d3ac62,vegetables,4.31,5,21.549999999999997,2022-08-02 03:35:40
1292,15f6ef2f-59dd-4402-b391-6dcbda68d7a5,d457532b-92bd-4325-88ab-2a2c1c0d0175,vegetables,3.59,1,3.59,2013-03-26 01:17:03
1293,59d22826-52b1-4f0d-91f7-9cf1b1b7a8dd,3222fbda-59f7-4d93-b15b-d9f43b019176,vegetables,4.37,1,4.37,2022-07-22 03:44:49
1294,2bc73af5-04ed-4837-9b4f-1dccf05c9b77,8a43f0c4-6a0c-4f97-834e-ef8062d75a89,vegetables,1.53,5,7.65,2013-11-14 12:49:49
1295,d236a591-ec6d-4a76-8b26-c0b9c5d69b99,90a32f92-0c81-4897-a39a-28ea8b45d97a,vegetables,1.54,3,4.62,2013-06-02 10:19:06
1296,6b25d6ea-b1b1-4444-a863-1f60efb3fb40,9aa68173-2c73-48d3-975d-b8d347a2d880,vegetables,1.08,4,4.32,2018-09-26 16:05:43
1297,ffa0bd46-2ccb-4d8d-a70b-0eb036a664ac,0c286387-3c58-4274-b5bc-95a44479bd58,vegetables,3.51,4,14.04,2016-08-22 23:41:35
1298,bc018018-7c2e-4401-9dc2-b239e52c9af7,57ba956f-ac92-490e-a39a-a1aafdb5b7c5,vegetables,3.45,2,6.9,2020-08-08 22:42:39
1299,96be5dc6-9c0a-4728-9146-dd9abc3a34f7,59d3c816-a3d3-482f-b0dc-89f3a0ba9e65,vegetables,1.48,4,5.92,2012-02-24 00:40:50
1300,21b9ea5c-97b7-4eee-8a95-285f0bbcebf4,4c16ecf0-c54d-4773-bf83-f53c01ee8466,vegetables,3.62,3,10.86,2012-02-10 05:33:04
1301,f4e70168-3fc8-4300-803a-7f750e8ddfc2,7c9b8b12-42f3-45e4-92b4-28a0362c4db6,vegetables,3.53,3,10.59,2021-07-28 12:56:52
1302,e4df6780-29b8-4cb7-8f93-66bb520c6a09,8fc5a513-8cd5-4929-bce1-50731e2ab6ec,vegetables,4.45,2,8.9,2012-10-23 02:39:29
1303,cb8c1fa9-bd37-4dc0-a23b-8a5176c45c36,8f7e28d0-12fb-4953-9900-070502a444b6,vegetables,1.07,3,3.21,2013-08-09 16:09:49
1304,b8754964-2b3a-410e-aa2d-3cb5942b6225,c5a81c77-27c7-4ead-b6fa-d6f00bbdc378,vegetables,1.02,3,3.06,2011-09-15 03:07:59
1305,884dbdab-e12f-4708-87fc-668dbd822a5b,694645bc-007d-40a6-957d-9cec7c0767c7,vegetables,1.73,3,5.1899999999999995,2012-01-03 21:04:02
1306,05d96717-6345-48f3-bab8-db786ca9b1b7,d95d095f-0495-4f1b-b123-9d090a25ae85,vegetables,3.23,5,16.15,2015-08-05 01:05:14
1307,d10d39c0-0048-4f68-91a5-ef3dc2f05a13,01c0eed1-cbf4-4e1b-92cc-9b16adc446a9,vegetables,1.79,5,8.95,2021-03-24 07:10:36
1308,916d2333-b3ff-4e07-a322-619fa07f6471,3e037906-8591-4a4e-a457-e51ad153f718,vegetables,4.7,1,4.7,2010-12-18 00:41:23
1309,c8366706-9ba2-42f1-b459-31e3b82c1ea5,250e4b7b-366a-4fcd-ad79-1f5ee85389ce,vegetables,2.66,5,13.3,2011-09-04 01:29:04
1310,9315b2ce-60fb-4dad-8549-2e27182d6e5b,273e57f1-b819-4a83-8753-f80b86626d60,vegetables,4.9,2,9.8,2017-12-01 21:57:47
1311,351b7649-53a8-44f6-9874-04ea09a16cac,b80a1b81-5ca3-4616-8a0d-ac31db6467c3,vegetables,1.45,5,7.25,2013-01-12 14:34:43
1312,2dc113ef-8ff7-45c3-90c2-77c5295034de,b14ef656-2416-4117-80bb-265f9ff9ed7f,vegetables,2.37,1,2.37,2013-10-09 03:35:06
1313,060839d9-59f2-4535-a561-600305ad7300,42e31a65-84d5-46db-8fe9-a2083bc6e83b,vegetables,1.99,4,7.96,2013-02-28 01:13:18
1314,dea11679-e9b2-4d87-9b36-5a9d478d9507,f1395ddb-b0bb-47d6-be26-5a1efbf5b1c1,vegetables,4.32,1,4.32,2010-02-18 22:00:46
1315,7a9e56a0-558d-4505-9941-04b606e9c04a,e4fee75a-19b9-4456-b810-628014d29288,vegetables,3.06,4,12.24,2019-11-25 12:25:57
1316,14b9bbf5-d8b6-485f-bb8c-a42f8077721b,667a228e-8819-4286-8a50-05165e9d3c8f,vegetables,3.51,1,3.51,2011-03-29 14:38:06
1317,743782b9-1313-4299-a4ce-48d2fffdce56,ce106191-b524-4dff-bebd-1bb8ae6295a8,vegetables,2.9,5,14.5,2010-05-24 04:23:03
1318,1b83cc2a-e894-46e4-8507-8ae5ab800705,b240e488-d7fd-4ba7-9f53-f433bf09e6e0,vegetables,4.65,4,18.6,2012-07-18 04:11:12
1319,b0683743-7b3c-4bf5-875b-2a0266d1acfc,8706d8e4-cd31-4894-a073-da837027c1a8,vegetables,4.66,3,13.98,2014-08-27 13:40:56
1320,bec4c876-37f4-4a08-8858-2d1336a45d31,5d0dc2b1-2413-44c8-a38c-137e7b2c054c,vegetables,2.96,5,14.8,2020-07-15 02:37:12
1321,e80df26d-6631-4fcd-8875-239fb485871a,86c3b208-803f-4899-9ea8-e13eec5c3253,vegetables,3.89,5,19.45,2015-05-27 18:34:04
1322,c88aaf4b-af29-458f-ab0b-fb6579a1e01f,45f0671b-868c-4414-8603-29c1e750b6a9,vegetables,2.51,4,10.04,2014-04-28 14:17:32
1323,ef282c6c-78e7-4ea8-a1c3-484e819d8694,6ea93853-b484-4062-a0e0-308f2a2bf1bb,vegetables,4.0,3,12.0,2015-01-05 07:22:42
1324,99e3652e-1225-4cfd-9eca-8704a84a5a3d,e9d480f5-e06d-432f-ac59-c9aae91020f7,vegetables,1.6,5,8.0,2021-12-19 09:27:18
1325,36ba70c2-3720-43c9-8ed3-db2d15161bb4,a02b24cb-d23b-4989-9421-91429d83294d,vegetables,2.79,3,8.370000000000001,2019-07-16 07:35:40
1326,aad1d38c-c486-4909-8038-20b2a66b84ff,8091e4bc-ac92-4c13-883e-b744f0363e7c,vegetables,2.48,4,9.92,2022-02-24 04:24:07
1327,7447a4ff-cecd-4b30-a3a5-5e640c773896,8429cd1b-2ea4-4bd3-85f0-89fd6909cbfe,vegetables,3.24,1,3.24,2018-07-29 21:39:26
1328,e4f4c125-377d-4044-a7fd-3391abdca8c5,eb894473-d5d5-4c52-8df6-20118947d99c,vegetables,2.63,2,5.26,2012-04-18 17:02:28
1329,47ae5e82-4c9b-4d0b-867c-de406d6fa244,3c0cc1db-eb84-43f4-a1ea-9ed9003ffb0f,vegetables,1.21,1,1.21,2020-02-05 06:45:57
1330,ab767662-cdf3-4f6a-8429-b863ab08e5d9,4d050e7c-f5dc-4486-97bc-9235704ed0c3,vegetables,3.02,5,15.1,2023-11-25 00:50:33
1331,401682a3-11c1-4f5e-8a98-5ef7a338e271,6046140c-0f5d-436f-8805-d69efbd9b7ef,vegetables,1.89,4,7.56,2011-04-11 00:24:26
1332,455f27a4-3ef5-4090-8138-8447d85ee894,23bd925e-39b6-4934-a0d7-e34b8290b671,vegetables,3.97,1,3.97,2015-08-15 19:01:07
1333,eec63af9-430c-41a2-b90b-8868faab4e4c,734db64d-4712-46dd-b9e2-869730eded6a,vegetables,4.53,2,9.06,2021-08-30 19:09:21
1334,5f251a18-b888-4c09-90b8-b3f9fa53a871,bc68d549-59a7-410f-80bd-4261e109af26,vegetables,1.45,5,7.25,2022-03-21 08:57:07
1335,b63d4695-9d9c-4686-9ab9-9cf048cbe59c,afc5e043-18c5-45bd-9d56-a3798fa4abe7,vegetables,2.56,1,2.56,2019-06-16 09:16:38
1336,ac48b770-ca24-4c17-9c00-ee9354ab0af4,24b695fa-7917-4084-a4c2-dabad67dc96d,vegetables,3.19,2,6.38,2011-01-21 05:13:56
1337,39a85155-5023-4be2-905f-c76881f087fe,014d1d84-44c0-465a-abd9-ddefb450ddb3,vegetables,3.35,2,6.7,2022-12-22 05:01:16
1338,fbb48efb-386d-4476-aa8e-efd4ab66bac1,8510ec40-6d13-4f98-b4a8-8f64afcb0bb6,vegetables,4.53,4,18.12,2016-08-20 11:35:14
1339,909facd9-5ce6-4972-a77d-e69a7850999c,e98cbbe0-51db-449f-88ca-ded7a1018175,vegetables,2.95,5,14.75,2012-07-13 20:05:45
1340,0148c8e0-fda3-471c-8421-fe7547141b26,49b403de-85e8-4edf-b4ba-d3357785bfd6,vegetables,1.69,5,8.45,2021-10-04 06:10:50
1341,7f7f8b93-8b79-4cc1-9274-3a4a268f16c3,42b7017e-b367-41c9-9a3b-6295c0419671,vegetables,3.82,2,7.64,2012-03-14 01:48:02
1342,d37e8be5-d922-4548-aa73-f7b4151bee08,c70a76fb-93c3-483d-ac43-3b2409eb6262,vegetables,2.36,1,2.36,2019-05-31 11:15:20
1343,32351939-2d98-4bc7-a7b1-41c6e51fd51d,0f0b6a15-8409-4c1b-845d-0cad43eed673,vegetables,2.38,1,2.38,2015-04-25 07:26:25
1344,06902b16-f7b7-42c7-9499-41c95a43694c,f15f9b33-4def-412f-92de-8525ed524c73,vegetables,3.73,4,14.92,2022-02-21 07:12:15
1345,20b536b9-b83c-4f87-b451-86b5537cdddd,634f80aa-a005-4ca2-8d65-a8c77335df18,vegetables,1.44,1,1.44,2016-09-14 04:50:11
1346,d4066d42-4083-4535-ad31-c250f96f0495,c28e0580-b2e9-428b-9245-6a6bcc8f70c6,vegetables,4.94,2,9.88,2014-04-19 15:39:36
1347,5835267e-f34a-4d5d-be7b-6d281cc5f31c,821cb26d-1295-4dd2-8369-34427fe92fa3,vegetables,2.49,3,7.470000000000001,2022-08-27 16:23:02
1348,069533fc-048a-43b6-a93e-e2e7c9329fc9,f9bf5e83-bed1-4ea9-8cdf-193e1e2a8209,vegetables,2.11,4,8.44,2020-04-02 08:47:15
1349,4c1becc4-41cf-4900-976a-14d8a24e327a,87704ee5-de76-4bb2-98c1-d384196af4b0,vegetables,2.63,3,7.89,2017-10-26 07:18:01
1350,d6673c6b-005c-432d-94ec-68d674db8cc2,d7472eb8-e20b-490d-8b5f-3a06350b8c74,vegetables,1.22,4,4.88,2013-03-17 18:00:43
1351,610bcef4-fbfd-4b39-86d5-073c607f6174,f134a256-8834-475f-8db1-11139b4b0f66,vegetables,4.83,1,4.83,2022-11-11 13:26:56
1352,152a4886-05db-4a9d-b8d8-b77391bb46a6,fd622f9e-aa5f-4a4a-b643-60fdefb22251,vegetables,1.09,1,1.09,2017-11-11 10:03:45
1353,6834090c-7e6c-45d1-a870-8e008e0e8270,f311fb40-7311-4451-86ac-59de612d6041,vegetables,3.97,1,3.97,2010-08-18 00:49:20
1354,c959f447-9241-41e2-a400-baad0d808879,d280ac82-f4d0-401c-873f-9d0bf3656bc3,vegetables,1.12,3,3.3600000000000003,2017-03-03 22:27:47
1355,cdcf98fb-3c56-4d59-ac82-c95c180923c7,de556493-cf22-4c0f-a60a-2fd3d8294bbc,vegetables,3.07,2,6.14,2010-09-25 13:57:31
1356,fcd18954-29d5-4827-b630-fb986132ea91,be04b98d-1581-474c-94db-63bbef6d24f9,vegetables,2.07,1,2.07,2013-08-22 03:28:20
1357,10bc6356-18a9-43ef-92fa-addc3ae586c9,8c8697e1-5e33-4461-8b1f-1a409d7cb114,vegetables,3.63,4,14.52,2017-03-11 17:03:37
1358,790a2c3a-cfde-4b63-ac9a-f64d614a53b6,cad47353-b112-4882-aac0-e229da740363,vegetables,3.4,3,10.2,2021-05-08 14:19:28
