,temperature,id,timestamp
4412,-21.63,0fcf0525-b2e2-4a8c-9021-33bf104f2ffa,22-08-2014 03:49
4413,-3.31,e77f4d91-35f7-4cac-8fcc-1ee7a369fd38,28-01-2015 11:28
4414,-3.02,6e719f89-5d6a-4582-9c9f-3711fd322665,03-05-2010 06:44
4415,18.38,e4cb78f7-5550-4b27-a4d3-6f8ba5d34f10,20-08-2016 23:44
4416,0.96,98232527-1182-46ff-80ab-1ae18fe0daff,06-09-2018 01:09
4417,-1.72,b4832d8a-9c84-4b0b-9930-a2f34bff230a,18-02-2011 22:04
4418,-1.68,5e7ad3a7-534b-481d-896d-5891feaf5b8d,28-06-2013 10:30
4419,-2.44,7d715463-fd2c-4945-bdb6-f7e4423da234,30-06-2015 00:13
4420,-2.05,67a47ce9-e218-4f04-ae70-427a52b95251,25-08-2021 22:23
4421,-2.63,f3dc76ce-5456-4bb8-99c0-88a93fe7e3c3,24-09-2015 10:57
4422,0.47,ec4bc4d7-3bb4-4db9-8a30-34ab43bf1743,11-09-2010 12:21
4423,-3.92,3992f7b2-e5fa-4b06-92fc-fa87c9f20582,10-03-2011 09:37
4424,-20.4,0457f9cd-79c1-4692-9075-5a24fb7a9c2d,26-06-2010 00:50
4425,1.01,805f1aa0-c496-45e3-9420-808abf4254fe,18-08-2020 14:45
4426,-26.71,aabf7b28-298d-4e5a-866a-3693a5275871,12-09-2010 15:44
4427,0.16,838800a5-c7c5-4228-9d8c-8bf004fc6fd8,31-10-2020 23:03
4428,0.24,a1231c81-b1a7-463c-885b-0dfad7863ff8,16-11-2013 23:05
4429,-1.95,c9828c7c-5f01-4c41-baa8-060a85f8d429,08-04-2021 21:40
4430,1.72,500a27c5-0686-427c-a9de-15c2105e368f,20-06-2015 13:00
4431,-2.72,cf35850e-db27-481c-bfe2-f486a1cb13ea,18-10-2013 01:38
4432,0.39,25c717e2-a834-4d85-b640-3df6a4ac632c,16-07-2021 05:33
4433,-19.06,2d619e9f-812d-4835-917f-3f7501553508,18-04-2011 18:48
4434,0.22,e2faf8f7-bfa7-4542-94e5-0b6198e0a277,10-07-2014 08:10
4435,1.67,6a483e06-9d3d-44f5-a465-9162eb8e1ac1,04-07-2012 16:38
4436,-2.08,d868add3-5e44-4219-9b49-219fbedbba7d,08-12-2010 15:52
4437,2.03,2c1ecc2a-d721-4572-9997-273855900ef2,08-01-2011 10:22
4438,18.76,87cc6338-b007-4800-8699-4d0ab4d8d982,24-05-2018 22:10
4439,2.71,78633a02-8d65-4a0e-907b-df0600b0b2c5,31-07-2023 07:34
4440,33.88,1f486bb1-9f48-4ef8-8c97-c10a66f59c6e,13-11-2010 22:12
4441,-23.72,e09681d0-72a2-4f86-97ae-22837f062c5f,09-06-2016 11:28
4442,0.63,ffdec6a7-d314-4b5b-b110-e0020f6df634,14-11-2014 15:14
4443,0.79,44d562fd-9917-4e3b-bc81-870cbe7a0075,13-07-2023 20:48
4444,-2.78,1baa76f3-3a30-499b-a8bd-24b2157451c1,08-03-2020 18:33
4445,-3.23,ad0f366e-b60e-4a30-98a4-89fce098b895,03-04-2022 15:41
4446,-2.33,7326e622-e80d-44ad-911c-5f22403bef23,24-09-2016 23:40
4447,18.28,7d466c33-aaec-4683-b48f-d0f0ab46d997,15-07-2017 12:45
4448,-2.93,38a231d2-f395-4447-aa9c-718b074f4210,12-07-2019 17:31
4449,-2.99,6cf84eb8-1fa3-43dc-b2a8-342c60c96c06,01-09-2020 20:03
4450,-2.07,8096b29f-c1f9-43b5-aa92-d9e6e0a051f9,04-09-2019 00:55
4451,1.29,d9d88946-5788-4f7c-a68b-8c420d28185e,13-08-2011 04:45
4452,-2.93,8d1e2ca1-e5b2-4381-93e0-7785f1e783b5,27-11-2011 01:10
4453,-2.85,5248fbd9-67b5-4df8-af46-5c749fb42a27,27-06-2023 17:28
4454,-3.12,506a3150-6d8a-4718-a59b-f224a4f406e4,01-04-2023 15:35
4455,33.2,c1eaa9bf-ffd1-4eb1-8c54-d2c5ef589d90,02-12-2014 13:59
4456,-19.07,6670fe79-b813-41ad-a026-0ea4703d263f,07-12-2018 21:27
4457,1.9,fa6da04b-5003-49ed-9552-533b674fdf89,02-03-2020 13:12
4458,-20.73,446f33ee-243d-43e6-a74b-704bd0b518ac,27-03-2011 08:13
4459,-21.5,2cdc5e6c-7cd7-4055-846a-5ce5f84906c0,25-06-2017 07:38
4460,0.63,05b6f271-31a1-454e-9470-d8e90be4aeba,14-12-2015 07:06
4461,2.38,0d5e1422-6fa0-431e-8028-48424b9ea013,05-02-2022 00:24
4462,-2.32,3d11e2a6-147f-4972-b59b-99d8996391cb,07-11-2019 09:36
4463,2.78,317a19e1-fcc4-419a-b7bc-e55e01d6d57c,29-05-2023 01:51
4464,-1.76,12612a33-0493-4347-b935-c4d215389ce4,20-08-2015 08:14
4465,2.29,be7593ad-47da-4d4f-a915-aec1a028d5ab,01-08-2016 04:58
4466,1.36,63811ccb-81d2-4b87-a69e-123ab785aa9a,01-05-2010 08:34
4467,-2.75,9beb556b-52cb-4af6-a39e-dd46bd6c0eb4,11-01-2022 06:52
4468,-1.04,f5df87d9-ee25-4363-9fb6-b52f86679e4b,06-09-2023 21:42
4469,-1.66,67f8154d-d48b-4d11-9fc8-b0b2e40ab7a9,10-04-2018 09:37
4470,-2.32,e268bb60-5377-4900-84da-c678b0d410ad,20-01-2013 10:36
4471,-20.05,12343c86-a094-441a-a601-f9ca9b26c996,30-08-2023 14:53
4472,-3.86,9b04575c-f8ea-465f-96d2-001f38978446,14-07-2013 08:32
4473,-3.59,bf0b04a0-cb73-40d4-b98d-62fee14369e7,31-08-2018 03:20
4474,0.29,1bf99b0c-a902-4f16-8249-40552cddcad3,29-12-2018 04:16
4475,31.43,6194df93-471c-444a-b9bb-ab3174f7b34a,04-04-2014 21:11
4476,32.77,c982790f-d8c0-4a17-88ca-e81f624a1ab4,06-05-2020 03:59
4477,-17.22,e764e4ac-c103-415c-83aa-729d1bcd0086,28-02-2011 11:39
4478,-1.48,3ee4d8dd-d94c-4bf4-9a9c-08f2b1f3919b,11-04-2020 08:55
4479,-2.5,9ae609ee-e108-48ab-986f-5dc88d5c8180,11-03-2023 19:01
4480,23.6,fb75a45d-fb72-463f-b55f-0841a87f7297,15-04-2010 18:42
4481,-29.02,94abdd2a-3963-4e7c-bb61-b14725b671f8,17-12-2022 22:05
4482,0.59,96aeb2ac-643b-4132-a30c-10ec8cd46d6f,06-04-2023 14:02
4483,-2.96,4e70b727-1d2f-4e52-9d02-c4915ca1b594,29-12-2015 05:12
4484,-1.82,b5442a66-142d-4531-8bb4-ef55bc5cd1a2,16-08-2021 19:32
4485,29.82,7c89d2aa-c879-41bd-845b-c69a0f3b0676,09-05-2023 07:14
4486,-17.26,b674f153-c45f-4697-b634-b0d5b589e286,29-05-2016 00:20
4487,2.73,7a8dc2a5-3f4b-4504-b761-24f7e52b7f3c,31-01-2012 23:10
4488,1.18,72580456-0b32-4c94-a7eb-068d29c28829,03-06-2013 19:51
4489,-2.06,13b585f2-6d23-4c82-9c46-d81047a99a64,12-07-2011 10:42
4490,-2.31,29326461-912b-4910-be93-e8b1bf66300f,14-08-2017 20:53
4491,-2.78,db45c63f-9132-4557-93ed-834cf6577470,06-11-2017 12:26
4492,-21.63,89d11e82-bfc3-4a51-a9eb-b23ab124214d,16-05-2021 10:05
4493,-3.29,13271ea5-88c0-4e20-89a5-bc471918cf9b,11-07-2022 12:35
4494,0.84,741335df-b2d7-4961-8b8e-435b0ca71290,12-03-2011 21:09
4495,-1.23,694b0a2c-a48d-4a0c-b18a-6c260a793946,09-04-2016 22:02
4496,-3.7,fd000351-cf28-4368-b598-e85d779e6b76,15-11-2020 12:36
4497,-16.19,16d2a8ac-b24d-4b3b-bf44-b6b1f2686f8f,01-09-2011 04:37
4498,2.66,28249291-7df9-4d33-b108-daaf3e2d2c6f,05-06-2019 22:17
4499,-2.68,fc2d58bf-c017-4c29-b6d3-2814e7b96a8a,19-08-2015 05:58
4500,1.22,9bdd0ac6-9464-4ea5-b9ad-e08ae03facb2,30-07-2020 03:01
4501,17.81,58c337db-6f37-4dac-a72b-673f3706d560,13-06-2016 22:44
4502,1.23,deca4d01-9a9a-4f8b-8dfb-06040641638a,17-04-2019 12:53
4503,-3.46,665ffd1d-aab8-4022-9e2a-a70c063fd498,17-12-2022 13:07
4504,1.66,ce1b4e71-8b6b-4d40-8186-46d825ac0ff9,31-07-2023 07:49
4505,0.11,cba97631-04b0-4368-9144-8d3408698360,26-12-2013 17:15
4506,-3.6,4d191d95-8783-4edf-ab9b-2398564e828b,18-02-2014 06:40
4507,-29.45,95a3d0ef-7890-4355-9bdd-1d21d827a1cd,20-09-2012 08:15
4508,24.79,42f6851f-44c4-4ca2-8609-26dd405bd942,13-09-2010 07:08
4509,0.73,fe526499-5fec-45d9-b8d1-9263974321a2,31-08-2016 19:55
4510,2.79,b9167fae-a4c7-429e-84f0-17c0fff2f39b,05-08-2022 01:57
4511,-1.25,17a7ea23-9300-478a-84f2-951995d5a25c,25-02-2014 18:01
4512,25.78,adf9e7ee-ba97-4e39-ad89-edcaece63fc5,16-07-2020 19:38
4513,-1.48,0dafa23d-f28b-471b-94e3-53cd7ffd1ed8,03-11-2016 16:58
4514,0.83,4d858fd3-29a7-470d-95b0-6d73a60769d6,29-04-2019 02:17
4515,-2.49,39cc40c8-b768-4578-93bc-07a6dbeb2273,14-06-2012 04:19
4516,1.71,c8e39e3e-135d-49e1-a14f-cf1165fd63f6,27-06-2023 16:09
4517,2.33,72b67c91-5f8e-401b-a674-9b19774d33c6,04-04-2011 18:15
4518,33.33,0b7b04b8-1d90-4db9-a65f-1e98949b5ad6,29-05-2021 05:37
4519,0.05,96a93004-61a7-49ba-a272-13d79da48d9c,04-01-2023 01:24
4520,0.17,3f7b1eef-c1b8-4196-9698-c6070bd349b6,26-01-2018 13:29
4521,-1.44,db34a9f7-1db6-47ae-8973-eda4b5743ed1,16-02-2022 06:15
4522,0.22,e8949d59-def4-4951-a70b-21a99a6703ee,12-03-2015 22:28
4523,2.92,252d218c-3fec-4d25-bae5-81ad35a0a4d8,19-05-2017 13:19
4524,1.63,8e748417-1a93-4d37-9b29-fc68514636bd,01-12-2023 20:36
4525,-1.4,4c394f25-1615-4390-bc94-3a6e65436139,12-06-2013 15:40
4526,2.46,aa423a53-d1d2-4ec0-9ae0-d059e16aa87b,01-06-2017 22:11
4527,1.63,ccb997f5-6307-4aeb-9412-26a1271773a9,17-08-2015 00:49
4528,0.9,d610a2b7-b6b9-4714-a79f-5479cea6ed40,07-09-2012 11:24
4529,-24.52,977bfede-fcef-43ac-8ac2-be0251d37438,26-02-2022 06:05
4530,-28.99,805d6ffe-340a-4749-8aa6-cd9a9c100115,18-10-2019 00:42
4531,-1.34,641678c3-d317-482c-8ba9-eb3755b9e214,22-04-2013 10:58
4532,2.82,e8dd6af9-f9c2-484c-9c88-b0d75b5f61b9,06-08-2015 05:45
4533,2.18,2f95c80a-e0c3-49e5-b5ad-b534fcd9359d,15-12-2018 23:06
4534,0.64,d80159fd-5b75-4ef1-b092-da97648f4591,05-12-2015 02:54
4535,-1.63,c2a3e33e-ee4e-4317-a57d-11071956ef9b,27-02-2023 04:04
4536,2.52,c5e66c42-079f-4562-afec-c89afdfbe1e0,15-02-2015 09:30
4537,20.84,cf03c4db-4a7d-4f7d-964d-b622a97020e5,23-08-2018 17:46
4538,-2.61,8e544fac-bc6c-4acc-aba1-dee305f93339,11-07-2011 03:46
4539,-2.36,428e68a6-a1f4-42ff-92ed-e90d4d60bad1,22-08-2023 12:48
4540,23.54,1dcdc386-c4c7-4b99-9df8-6ae584e2b234,26-07-2018 11:57
4541,-30.42,3c789121-bb29-4d8e-950a-ac646ce64dea,21-05-2013 11:39
4542,0.18,74065c11-44d9-470c-a714-e8bd3601e9e5,05-05-2019 02:25
4543,1.99,af343482-ce9a-4c10-9d49-cbe3060b5329,23-08-2013 12:28
4544,20.29,a9a98f7f-e9ad-40f3-bd23-363a1e944b6b,09-07-2011 22:28
4545,1.71,000f5a88-aa67-4184-aa8a-b6773f884fea,10-03-2010 12:28
4546,0.8,2873fb6d-24dd-4e32-a68a-9e04e7502650,19-09-2012 20:11
4547,-2.61,917f7760-96ec-46b2-b771-158124b0cbd3,26-08-2022 23:40
4548,-2.02,0d7446a0-bbf1-4634-85fb-c59da39958aa,18-10-2020 12:10
4549,-2.04,d43800a2-b6c7-4b4e-8c93-6ab056c9a3b7,10-10-2013 11:56
4550,2.8,c5a58b4b-777e-42b8-ac3a-1c552ed8d88d,18-10-2015 07:43
4551,-1.24,75274d7f-8d33-4118-9eba-63e62c4d6b6d,01-12-2012 17:37
4552,0.58,1209fe60-8a3f-43cf-8365-5b85971099dd,20-02-2023 02:37
4553,-2.32,89e82e62-fdfc-4d30-84c1-beb23e3fe383,22-10-2023 22:16
4554,1.9,cfe0edf6-7f11-4ff0-81be-575eb3283b06,16-03-2023 10:21
4555,-2.63,63c6f718-db66-49d3-a21d-dbb147cf93a5,25-08-2016 13:53
4556,-1.67,a7d1d01d-d829-4968-b31f-dac104d37c55,07-05-2021 21:17
4557,-2.2,ce4234b3-fac7-461d-b03c-9e233203b39c,25-07-2012 23:42
4558,2.32,307d89e5-1ac5-4551-9bcd-3a8f499add64,24-02-2011 05:04
4559,23.95,bf9e543a-5c90-447e-9971-f87ff1efa79d,26-08-2018 21:43
4560,34.84,42390cce-fa6c-4b59-acf5-1181c73f6570,14-10-2023 12:34
4561,-3.31,65fa15c3-b02c-4221-b182-efed80a3e659,16-03-2023 15:28
4562,-29.12,0c41b466-f166-4e06-b267-cabc382de566,07-03-2023 03:39
4563,0.36,1228404a-3bf4-4aff-9c3b-0dca5e36c104,26-12-2017 02:38
4564,-3.8,99cba765-661f-4e07-bea1-f05b8e50f1a4,20-07-2018 11:14
4565,-3.58,8c003539-02a2-401e-a9f0-60a77b51cda0,29-04-2010 12:39
4566,-20.44,e6edaaf6-5ef6-4ffc-957f-4cd04c4157d3,07-08-2017 09:47
4567,-2.6,fa9bf2de-fd71-424e-9517-adf973543fc3,08-01-2012 13:30
4568,-3.68,d0d32e6c-62bc-42f2-8f7f-ff1b5a52ebb9,24-01-2023 03:09
4569,-2.85,78950f0e-b3a1-4872-9f15-1a0be548cd21,01-07-2021 15:22
4570,1.24,9ae00d26-4c33-44ca-94e6-c97e7723da4b,21-06-2015 23:59
4571,33.94,16051c4d-610f-45ad-bba7-3ec6e7d1c089,04-08-2012 02:03
4572,1.22,062697eb-3ba4-4691-8c63-df42dff31576,10-03-2020 18:49
4573,0.4,aa16869f-b0aa-476c-9036-11c72b47d1aa,10-08-2018 09:16
4574,-2.46,09d1f3e3-bda1-4d86-b880-09c8607917d1,22-08-2014 01:21
4575,1.5,4d1de5b9-420d-4439-be1a-5214790fb7ea,16-12-2019 06:58
4576,1.88,51980f05-4038-4b44-841d-67d49f59c9f2,26-10-2018 06:20
4577,-2.28,35cad283-7aef-4ca7-a38b-dd32a6ab673d,04-05-2023 04:49
4578,-1.65,ed2fa86a-4672-4104-af4a-493779efa79d,12-02-2014 21:54
4579,18.13,b3e07809-5546-4248-bc40-4c92fdb55a77,05-04-2020 01:26
4580,2.61,0753b60a-c53c-4a9a-89e9-699c519f235b,17-05-2017 04:34
4581,0.16,46fbb20f-fd4d-41cc-a1d4-7461aab77863,07-03-2013 08:41
4582,1,2d807026-92fa-4653-bdfb-7b3fad8d47ae,28-08-2020 14:42
4583,-3.09,aeea9630-378d-4d4d-8a0b-7f537f69419f,19-07-2013 21:05
4584,-3.42,9ba6c85a-91f9-470d-9b3c-51f8113392e6,12-09-2017 16:43
4585,-2.56,c00c1664-dbbe-423d-8473-88062d0546ed,08-06-2010 20:39
4586,-2.57,4170065f-081f-4c30-8a54-3524c581bf0e,28-03-2018 12:15
4587,-2.7,4dbadfe0-0cec-47dd-96e7-db09f2e33e30,15-11-2020 07:23
4588,16.92,ed27dbed-ed05-4bd1-8e3e-e77f8909078f,14-11-2023 21:26
4589,-18.94,7947310c-870f-461a-87f0-eef647445858,14-09-2012 20:15
4590,2.59,cb474067-383a-4745-bc7d-5d92b01e5c44,15-07-2019 20:35
4591,-3.81,62ef801c-9f67-428f-bb5f-47aec15c42ce,09-02-2023 04:47
4592,-1.91,7f810450-90fc-4369-a944-61ba4e1b3a9f,21-03-2012 21:05
4593,0.33,7c51609f-cd8f-4f64-a08c-d07760aeeaa8,02-10-2013 00:38
4594,-1.77,f5fd3206-d3a3-4552-828e-c6f8b9662e05,23-12-2015 03:47
4595,33.86,52ca1fa7-a841-4184-850d-1e87c1366123,25-09-2019 04:48
4596,29.14,994508ac-6452-4569-a085-b5c153d13f79,18-01-2017 04:37
4597,2.88,d554ba4f-de38-4fec-8d22-eae51e02e4ee,19-10-2023 08:54
4598,1.67,7671b33d-3e0f-4143-bb01-e750ab42fd60,05-01-2022 07:37
4599,1.49,89dab415-2b98-45ab-b90d-999d082ee9c2,24-12-2022 19:03
4600,-3.14,86ba2574-6d04-4de3-be6c-34aa642b75ea,26-09-2016 12:28
4601,21.34,982cc9c6-767f-4097-9fa1-f401d1d0ec44,05-11-2022 19:14
4602,2.92,89c5c2cd-605e-45aa-8737-0342854515d6,12-04-2022 12:07
4603,0.65,a29c5705-c793-4edd-b62d-89c181b9581d,09-04-2023 23:54
4604,-24.44,f5dca201-fc5c-4cd0-924c-8cf171a877ef,14-01-2021 15:18
4605,-3.94,311bdcc9-9cf1-4704-a102-2a00cad527e5,30-04-2014 12:28
4606,-3.69,8f7d065a-d7bd-47b6-94c9-1dd028b02a47,10-09-2021 13:40
4607,1.85,4ebb6862-143e-4fd2-a250-b75c26d47458,14-03-2019 02:48
4608,17.25,92b4fc1e-41af-47c4-9c51-08ef8b8492b5,08-01-2013 06:16
4609,-2.49,89aea1f1-20ff-40c9-ab8a-441275396a8b,17-12-2017 10:22
4610,15.03,1078cb6d-e479-4808-ab5f-87f03da36334,26-09-2015 03:15
4611,-29.6,72d75d8d-42d9-4b13-a0cb-5195d03ef9e6,15-12-2018 09:59
4612,-1.07,fe1f7ba1-b60a-486b-906e-7fee3b3814bf,23-03-2020 10:18
4613,1.43,904e0cf0-be97-48b1-bea1-7cce34c4b722,23-01-2021 02:57
4614,25.76,6871c410-ffa7-4de0-aafe-1e2a25c43ab2,28-01-2022 21:27
4615,0.02,feee4693-3580-4922-aecc-ad409feea3fe,30-11-2011 22:39
4616,2.86,b3bb80ed-9360-4c9a-8261-40b8479c2639,23-03-2017 11:47
4617,-17.83,fd717db9-755a-479d-a701-ad538edb6deb,17-09-2019 20:56
4618,0.01,e8eb9bf0-2590-41fb-87af-e9b971001b88,26-10-2020 04:46
4619,-3.06,84b29a49-2420-4df3-b034-1ac5cda7c232,23-07-2021 03:30
4620,2.17,bf322851-33de-4b76-bc5e-646272f11140,12-01-2013 12:18
4621,-1.34,2227c848-ef6b-4db1-8add-b319ddb76b3b,18-05-2017 10:23
4622,-1.65,e4beae6d-cf81-47a2-af5e-5a7c97b60d62,15-09-2016 22:44
4623,-2.17,82499138-8811-40ca-b1f7-54e2d77ade9b,21-07-2012 03:34
4624,-3.79,48859062-1cfd-4e2d-9f12-ad8f1f6f79e2,10-09-2011 11:53
4625,-1.87,4d92be4d-1ee6-4254-b6a5-1db20590db04,05-05-2013 01:39
4626,0.59,b122a105-f0db-4d8c-9fd3-2e8205729b54,27-02-2019 17:55
4627,2.16,d3be7945-fb27-4d19-be43-7a9f9b933a7f,06-09-2017 23:08
4628,31.63,9d8094f1-2747-4cd1-8edb-916a4d94757d,28-01-2019 15:33
4629,1.2,4e9a6553-84d1-4410-909d-65766209c455,15-03-2016 08:26
4630,23.62,3e1d4c35-6df6-42b0-83e6-ae9d9f632df0,02-11-2014 16:25
4631,-1.28,c0af34e0-3599-486f-9ed6-3551572a4baa,24-04-2011 06:48
4632,-3.65,d7f33430-2cfb-4398-9b51-72cd4ea4e0f6,28-09-2021 05:47
4633,1.99,5581b6a4-b508-443d-9d86-da664a7be738,13-05-2012 23:49
4634,-3.18,7f7d5add-975e-4191-b132-7e9f0da5252e,28-02-2021 12:16
4635,0.93,78001f07-3b33-4511-8bf7-608f9dc61a87,13-03-2014 16:49
4636,-2.84,a6b6d760-ef08-400f-94f1-0e20eb44d434,13-02-2021 02:48
4637,-2.85,4c7d482f-5b98-4d5e-a0f2-4af12feb0233,16-09-2012 21:02
4638,1.95,508bf34a-335c-4bca-ba88-ba8ac81039c8,30-01-2019 12:44
4639,-2.33,b7a037dd-1366-4daf-9455-a6c6ad0a08bc,29-01-2014 22:50
4640,-20.69,fc2b6a64-4906-4e17-8ef4-98d49f5cb74b,18-06-2013 02:42
4641,-27.47,b062df7d-7717-4d08-8c05-c9e40feb73b4,30-01-2021 18:04
4642,-1.35,bf41f80b-b15b-43c1-964a-f961d90e85be,19-06-2016 21:31
4643,2.65,b226cc99-3bbf-4089-8abb-a60de3c04552,23-05-2017 01:57
4644,-3.12,18b14138-811c-4e18-80f1-f8ca9db8a253,07-02-2010 01:49
4645,-1.18,db097b9f-3eab-498e-bc7f-e91b75e4f359,25-01-2021 05:12
4646,29.46,2e4b304e-128c-4eac-9a62-f70113855f40,10-08-2015 17:02
4647,-2.95,2784937c-1211-41a7-be4f-6dfba60a3c61,27-07-2011 09:03
4648,-23.94,8583cb09-7e52-4094-aa61-6009895990ff,27-09-2020 04:05
4649,1.3,8e7b1f6c-c4ce-4d38-bffc-7b9d1a670910,31-10-2011 21:05
4650,-2.6,c9e4ea6b-8076-4e6a-9b4b-58b310b17022,29-09-2011 16:53
4651,1.06,c0706831-f77a-47a0-9af7-2c5aeccb637d,27-08-2012 20:09
4652,-2.32,e30b092b-faeb-4568-bdd8-dc6178a3770b,18-10-2017 14:21
4653,2.63,9a6db008-79b1-4ca1-95f3-70fbaed0f065,13-05-2012 06:59
4654,1.74,c881b482-14d9-4320-be0d-bcfa942fe839,15-06-2019 18:18
4655,-1.98,d3a56b56-38f0-48d2-b983-2f3001d386e1,22-08-2014 04:07
4656,0.57,b3f4bdd8-e186-4398-96d2-8c45f563bc7e,17-11-2015 21:56
4657,0.45,f757aa3c-6511-4a75-b658-1689e0b52598,30-07-2015 22:14
4658,31.91,759b5034-9e54-4084-8562-4b11dfb8f6ab,18-11-2010 21:08
4659,1.68,71690fec-96da-48a1-b710-bcf052c6f090,06-04-2018 18:00
4660,0.25,3ffb2166-7d11-4cfa-b218-c45b118ed860,01-05-2016 14:22
4661,0.15,fe242aa8-c7d7-4691-8e46-88d9ac10dd1f,19-05-2012 15:07
4662,1.92,a2d7a394-984a-42ce-8cad-bc5561c2afc5,08-07-2021 01:05
4663,1.98,50fa1748-4371-4bd6-a477-660aa9d24be1,15-06-2011 16:25
4664,2.67,79039816-6f98-4b39-ac9a-917d2a67737e,25-01-2021 06:52
4665,0.18,f810c7bc-3660-4160-bc9a-45162932a25c,23-09-2021 13:45
4666,-24.09,150129a4-931e-4f80-bb4c-a921e13b1d7d,19-12-2013 09:22
4667,-2.23,ab9be7a1-9d7e-4214-b460-c386feddc698,23-01-2023 10:57
4668,1.75,4c00f10e-1f2f-4dd4-9d06-9ba675dcd46f,11-10-2016 19:27
4669,0.52,d9dba511-c081-4be8-8704-92ef50d30ef9,01-05-2020 20:09
4670,1.79,4c076cd7-4cc1-4170-a67e-90c50c04bda4,18-10-2023 22:02
4671,-18.83,fa50b5ae-bf04-45ba-94b3-016bc6559d56,07-10-2012 19:12
4672,-1.45,b35e5d5e-3f2f-4e39-86c6-15ccd76d1c70,29-04-2023 07:49
4673,2.07,a257b6a0-79d0-4290-abb6-a5266eecc7c0,14-05-2019 14:43
4674,-2.63,d00c238d-fcf4-4a28-aa88-7cb15e278631,12-06-2017 20:14
4675,-26.7,077619f9-b669-41d4-aec0-19e1dd780f22,02-10-2012 07:16
4676,0.16,7944ab56-4f2e-4680-9b4f-559725635460,28-09-2021 13:20
4677,-3.39,b95a4d36-629b-4325-b140-cabe13e6088e,10-12-2020 01:57
4678,-3.82,0e311275-0a07-488a-9a5f-feb4683afe03,10-01-2019 18:31
4679,-1.29,376fa910-2e15-4034-b4eb-46c05dd58c6d,07-10-2010 17:24
4680,22.47,b7ff1d6e-d25e-49b8-869e-9777f031f592,07-04-2015 04:42
4681,27.94,bb2e69c3-5a95-4e6c-944b-81ac413181a9,29-04-2016 10:23
4682,0.79,b545c386-04a9-4e85-8145-0cc48becae52,12-05-2013 09:46
4683,2.07,87fec977-9273-4b4d-bbc1-de01517e1b0f,24-02-2022 11:41
4684,-3.1,289408be-7508-48f7-b22b-7b82ba125c8b,20-12-2011 15:03
4685,0.1,7e289f1b-1620-4290-8f80-83e0136bf3ef,20-02-2019 17:53
4686,2.16,71850a71-c9f2-421f-a404-9931d07c4f8f,22-11-2015 23:35
4687,0.03,ae46d5aa-c18a-453a-bd75-19785939a3b2,30-12-2013 15:22
4688,1.69,ca4563a8-3334-497d-a964-fe70b96877fe,03-01-2014 12:28
4689,1.76,628a69d6-d90c-43d1-be43-88fabe81c7f4,29-08-2021 04:04
4690,-3.52,4ad8794f-d270-46e7-a508-56d21ecbfdde,27-09-2014 03:56
4691,-2.07,4b7847be-05c6-4a5c-8ebb-8a81461c3cf2,07-06-2013 07:33
4692,-1.11,c8430a12-e53c-41f0-8362-fb617c230a50,27-06-2014 13:45
4693,1.98,b3bf19b0-5681-43c1-afd2-d213e74b347f,30-03-2014 03:13
4694,-3.27,ecab0f5e-3dea-4373-842d-2afa58f98ab0,08-07-2022 07:27
4695,-29.36,317da98c-6439-4048-9a5d-98b3f1af791a,17-10-2016 17:53
4696,-3.51,a58619f9-3e65-42de-9b34-09c02aa743b1,13-09-2022 04:57
4697,0.89,c9040cfd-7db9-4e2c-b13e-e1ae7677c664,07-06-2014 00:34
4698,2.92,02a456d9-c264-487b-a410-0b0e760050b3,13-06-2020 04:37
4699,-3.87,c8d2c349-7362-43c0-b2cf-1329919d60dd,27-07-2010 11:01
4700,0.69,4988957f-9f79-4e45-af87-70e83517478c,31-12-2017 04:39
4701,-2.8,000d7633-0688-484f-ade9-111ce5dc435a,31-10-2018 08:58
4702,1.44,5f35010d-25fb-4509-b803-c17cd488a66a,28-08-2016 04:39
4703,2,7c9f41b8-2b96-48fe-899e-6008583c0879,07-06-2012 04:18
4704,-1.09,71695c79-7cdd-47f7-b0e0-60e7c138345c,08-04-2020 05:23
4705,-2.01,dfac1f4f-2812-4830-a285-012d7d98b5dc,10-07-2022 16:46
4706,-16.73,805c1dbf-6756-4772-b408-4dacc55fb365,22-02-2018 00:39
4707,-2.4,9f2d9c1c-35a7-42ff-8124-7bb447ea0d51,29-05-2012 11:33
4708,-3.29,75c8235b-8820-4d3d-a211-7c7825ca5f0d,27-08-2015 12:11
4709,-2.98,e803dc4d-9338-447a-8212-173f75e83b9d,20-05-2020 23:02
4710,0.46,22f787d6-2e79-4765-9f7b-afd9f3b7cb72,17-02-2019 00:50
4711,2.74,e9b7a8f9-c611-4613-b068-919b6d33b016,23-08-2011 08:31
4712,-1.51,aff95249-4337-4477-9f18-97466ea3a4c4,12-09-2014 06:41
4713,-3.62,4d6a91cb-bd1e-4adc-b425-2c1ef82a508d,14-02-2023 10:08
4714,19.59,8193e311-164e-46cf-a06c-9be11bb6c184,05-12-2017 13:35
4715,-3.09,102487aa-3f7b-455b-8dd7-10962160842b,19-02-2013 18:15
4716,-1.3,249b9deb-0760-4edc-a194-5af4e340a8bc,27-12-2019 02:02
4717,0.17,892ce1d8-1fe7-4053-b178-59e667dd73b8,21-01-2012 05:07
4718,28.76,271d36b5-87d0-4c00-bfbe-448e2e3596df,15-12-2010 07:18
